Price,Close,High,Low,Open,Volume
Ticker,ADBE,ADBE,ADBE,ADBE,ADBE
Datetime,,,,,
2025-12-05 14:30:00+00:00,333.9375915527344,334.0,329.7099914550781,330.6000061035156,137535
2025-12-05 14:31:00+00:00,334.6499938964844,334.8399963378906,333.79998779296875,334.1499938964844,20637
2025-12-05 14:32:00+00:00,336.45001220703125,336.45001220703125,334.7900085449219,334.79998779296875,74492
2025-12-05 14:33:00+00:00,335.8999938964844,336.95001220703125,335.70001220703125,336.1300964355469,38229
2025-12-05 14:34:00+00:00,336.135009765625,336.19000244140625,335.4200134277344,335.8550109863281,18524
2025-12-05 14:35:00+00:00,335.0899963378906,336.7713928222656,334.8599853515625,336.1701965332031,14617
2025-12-05 14:36:00+00:00,336.5899963378906,336.6300048828125,335.0899963378906,335.0899963378906,15540
2025-12-05 14:37:00+00:00,337.0400085449219,337.32000732421875,336.4200134277344,336.57501220703125,28503
2025-12-05 14:38:00+00:00,336.2099914550781,337.1549987792969,335.8999938964844,337.010009765625,12547
2025-12-05 14:39:00+00:00,337.2300109863281,337.260009765625,336.3399963378906,336.54998779296875,11559
2025-12-05 14:40:00+00:00,337.10260009765625,337.260009765625,336.7275085449219,337.0697937011719,38924
2025-12-05 14:41:00+00:00,338.5400085449219,338.5400085449219,336.8500061035156,336.9849853515625,25687
2025-12-05 14:42:00+00:00,338.375,338.6400146484375,337.90008544921875,338.5393981933594,21806
2025-12-05 14:43:00+00:00,338.3970031738281,338.7300109863281,338.05999755859375,338.375,21696
2025-12-05 14:44:00+00:00,339.0299987792969,339.2300109863281,338.3900146484375,338.55999755859375,19388
2025-12-05 14:45:00+00:00,338.9949951171875,339.1499938964844,338.3599853515625,338.8999938964844,36632
2025-12-05 14:46:00+00:00,338.1499938964844,339.08819580078125,337.8265075683594,339.0,19402
2025-12-05 14:47:00+00:00,338.3800048828125,338.4750061035156,337.8500061035156,338.3500061035156,12877
2025-12-05 14:48:00+00:00,339.2749938964844,339.2900085449219,338.29998779296875,338.29998779296875,26898
2025-12-05 14:49:00+00:00,339.489990234375,339.8500061035156,338.7699890136719,338.95001220703125,34162
2025-12-05 14:50:00+00:00,340.5199890136719,340.6199951171875,339.3399963378906,339.489990234375,34918
2025-12-05 14:51:00+00:00,340.17999267578125,340.54998779296875,340.07000732421875,340.32501220703125,20879
2025-12-05 14:52:00+00:00,340.6400146484375,340.79998779296875,340.0400085449219,340.17999267578125,34089
2025-12-05 14:53:00+00:00,341.42999267578125,341.6700134277344,340.5199890136719,340.6629943847656,27396
2025-12-05 14:54:00+00:00,341.1487121582031,341.57000732421875,340.9800109863281,341.52899169921875,26576
2025-12-05 14:55:00+00:00,341.42999267578125,341.489990234375,340.8599853515625,341.1549987792969,24852
2025-12-05 14:56:00+00:00,341.20001220703125,341.7099914550781,341.1044921875,341.42999267578125,14685
2025-12-05 14:57:00+00:00,341.5350036621094,341.6260070800781,341.0199890136719,341.29998779296875,6441
