Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Datetime,,,,,
2025-12-05 14:30:00+00:00,666.260009765625,666.9899291992188,662.469970703125,664.5,1082834
2025-12-05 14:31:00+00:00,667.3200073242188,667.6099853515625,664.7899780273438,666.1500244140625,79255
2025-12-05 14:32:00+00:00,665.3300170898438,667.8599853515625,665.2218017578125,667.3200073242188,55815
2025-12-05 14:33:00+00:00,665.719970703125,666.5399780273438,665.155029296875,665.4400024414062,61279
2025-12-05 14:34:00+00:00,666.3200073242188,666.6099853515625,665.6500244140625,665.7899780273438,33846
2025-12-05 14:35:00+00:00,668.7050170898438,669.409912109375,666.0700073242188,666.219970703125,78559
2025-12-05 14:36:00+00:00,668.2000122070312,669.719970703125,668.0700073242188,668.635009765625,66477
2025-12-05 14:37:00+00:00,667.530029296875,668.3300170898438,667.0068969726562,668.2100219726562,36633
2025-12-05 14:38:00+00:00,667.4099731445312,667.9714965820312,667.0501098632812,667.6199951171875,26560
2025-12-05 14:39:00+00:00,666.8699951171875,667.7100219726562,666.719970703125,667.4199829101562,30964
2025-12-05 14:40:00+00:00,665.5250244140625,667.0399780273438,664.4949951171875,666.8200073242188,43123
2025-12-05 14:41:00+00:00,665.259521484375,665.638916015625,664.6314697265625,665.2949829101562,30428
2025-12-05 14:42:00+00:00,664.59521484375,665.3099975585938,663.565185546875,665.25,38770
2025-12-05 14:43:00+00:00,664.780029296875,665.4000244140625,664.2899780273438,664.2899780273438,37921
2025-12-05 14:44:00+00:00,664.719970703125,665.2100219726562,663.9500732421875,664.8200073242188,37747
2025-12-05 14:45:00+00:00,664.8699951171875,665.25,664.4984741210938,664.77001953125,35661
2025-12-05 14:46:00+00:00,664.5800170898438,665.1799926757812,664.5399780273438,664.8629150390625,21639
2025-12-05 14:47:00+00:00,663.8599853515625,664.530029296875,663.6500244140625,664.5,27101
2025-12-05 14:48:00+00:00,663.719970703125,664.1748046875,663.2999877929688,663.85498046875,45733
2025-12-05 14:49:00+00:00,663.8699951171875,664.3200073242188,663.469970703125,663.719970703125,41134
2025-12-05 14:50:00+00:00,664.625,664.7000122070312,663.6649780273438,663.843017578125,18127
2025-12-05 14:51:00+00:00,664.114990234375,664.780029296875,663.6248779296875,664.6199951171875,24158
2025-12-05 14:52:00+00:00,664.7449951171875,664.9500122070312,664.2050170898438,664.2050170898438,34234
2025-12-05 14:53:00+00:00,664.219970703125,665.2399291992188,664.1799926757812,664.6768188476562,29397
2025-12-05 14:54:00+00:00,663.010009765625,664.3298950195312,662.9246826171875,664.2783813476562,30017
2025-12-05 14:55:00+00:00,663.0,663.2000122070312,662.4149780273438,663.0250854492188,45066
2025-12-05 14:56:00+00:00,663.25,663.4600219726562,662.47998046875,663.0,23011
2025-12-05 14:57:00+00:00,663.5599975585938,663.6799926757812,662.7999877929688,663.2550048828125,23950
2025-12-05 14:58:00+00:00,664.3699951171875,664.3699951171875,663.6500244140625,663.72998046875,18967
2025-12-05 14:59:00+00:00,664.3800048828125,664.5599975585938,663.860107421875,664.1561279296875,30639
2025-12-05 15:00:00+00:00,664.6300048828125,665.3699951171875,664.2874755859375,664.3699951171875,33960
2025-12-05 15:01:00+00:00,664.8900146484375,665.0599975585938,664.219970703125,664.5800170898438,17756
2025-12-05 15:02:00+00:00,665.5349731445312,665.5700073242188,664.780029296875,664.9351196289062,54048
2025-12-05 15:03:00+00:00,665.6820068359375,665.8798828125,665.260009765625,665.6298828125,22120
2025-12-05 15:04:00+00:00,666.0850219726562,666.1500244140625,665.5399780273438,665.6400146484375,26629
2025-12-05 15:05:00+00:00,666.6950073242188,666.8400268554688,665.969970703125,666.25,28365
2025-12-05 15:06:00+00:00,666.5650024414062,666.9299926757812,666.1199951171875,666.719970703125,43558
2025-12-05 15:07:00+00:00,666.9100952148438,667.0264892578125,666.3825073242188,666.6500244140625,23439
2025-12-05 15:08:00+00:00,666.4400024414062,667.0700073242188,666.1732177734375,666.7999877929688,24836
2025-12-05 15:09:00+00:00,666.614990234375,666.8250122070312,666.2999877929688,666.4400024414062,20024
2025-12-05 15:10:00+00:00,666.3250122070312,666.97998046875,666.1500244140625,666.54248046875,21838
2025-12-05 15:11:00+00:00,667.4749755859375,667.6199951171875,666.2000122070312,666.3150024414062,33053
2025-12-05 15:12:00+00:00,667.52001953125,668.1500244140625,667.080078125,667.4749755859375,52144
2025-12-05 15:13:00+00:00,668.2230224609375,668.4199829101562,667.47998046875,667.6599731445312,39865
2025-12-05 15:14:00+00:00,668.0050048828125,668.6099853515625,667.780029296875,668.2999877929688,32951
2025-12-05 15:15:00+00:00,669.0999755859375,669.1400146484375,668.010009765625,668.0999755859375,57095
2025-12-05 15:16:00+00:00,669.47998046875,669.530029296875,668.8599853515625,669.0050048828125,53094
2025-12-05 15:17:00+00:00,670.7097778320312,670.7999267578125,669.3250122070312,669.4000244140625,91204
2025-12-05 15:18:00+00:00,671.4600219726562,671.7000122070312,670.6881713867188,670.6901245117188,79823
2025-12-05 15:19:00+00:00,672.1099853515625,672.5,671.0900268554688,671.5501098632812,88825
2025-12-05 15:20:00+00:00,671.6500244140625,672.2100219726562,671.0960083007812,672.0499877929688,71101
2025-12-05 15:21:00+00:00,671.7025146484375,672.3599853515625,671.3400268554688,671.719970703125,57629
2025-12-05 15:22:00+00:00,671.75,672.1799926757812,671.239990234375,671.72998046875,43610
2025-12-05 15:23:00+00:00,671.9600219726562,672.5,671.7315063476562,671.7899780273438,47895
2025-12-05 15:24:00+00:00,672.9688110351562,673.039794921875,671.6799926757812,671.8955078125,66723
2025-12-05 15:25:00+00:00,672.75,673.5,672.510009765625,673.0,75904
2025-12-05 15:26:00+00:00,671.9450073242188,672.8499755859375,671.8200073242188,672.6799926757812,48488
2025-12-05 15:27:00+00:00,670.9550170898438,672.1099853515625,670.8599853515625,671.9199829101562,76976
2025-12-05 15:28:00+00:00,670.75,671.3106079101562,670.5700073242188,670.9550170898438,55356
2025-12-05 15:29:00+00:00,670.9849853515625,671.0850219726562,670.4600219726562,670.7999267578125,36984
2025-12-05 15:30:00+00:00,671.989990234375,672.0,670.9199829101562,670.9849853515625,40435
2025-12-05 15:31:00+00:00,671.7545166015625,672.25,671.4000244140625,671.9600219726562,37648
2025-12-05 15:32:00+00:00,671.8099975585938,672.2999877929688,671.6099853515625,671.7999877929688,25248
2025-12-05 15:33:00+00:00,672.3099975585938,672.3250122070312,671.6599731445312,671.8096923828125,26438
2025-12-05 15:34:00+00:00,672.2050170898438,672.5,671.7935791015625,672.3300170898438,31784
2025-12-05 15:35:00+00:00,672.25,673.0,672.1799926757812,672.20947265625,57873
2025-12-05 15:36:00+00:00,671.4199829101562,672.2650146484375,671.2899780273438,672.2650146484375,24357
2025-12-05 15:37:00+00:00,671.02001953125,671.5499877929688,670.8602905273438,671.3800048828125,23524
2025-12-05 15:38:00+00:00,670.5800170898438,670.989990234375,670.2999877929688,670.9600219726562,33876
2025-12-05 15:39:00+00:00,670.7000732421875,670.989990234375,670.5800170898438,670.5800170898438,18821
2025-12-05 15:40:00+00:00,671.2999877929688,671.469970703125,670.7136840820312,670.8099975585938,31108
2025-12-05 15:41:00+00:00,670.7630004882812,671.3150024414062,670.5200805664062,671.3150024414062,30342
2025-12-05 15:42:00+00:00,670.6199951171875,670.8800048828125,670.530029296875,670.75,20771
2025-12-05 15:43:00+00:00,670.25,670.7899780273438,670.1799926757812,670.64501953125,33390
2025-12-05 15:44:00+00:00,670.3300170898438,670.6649780273438,670.110107421875,670.25,21213
2025-12-05 15:45:00+00:00,669.4749755859375,670.3049926757812,669.2401123046875,670.3049926757812,35276
2025-12-05 15:46:00+00:00,669.719970703125,669.760009765625,669.3499755859375,669.5,23017
2025-12-05 15:47:00+00:00,669.989990234375,670.0999755859375,669.510009765625,669.7150268554688,19379
