Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-12-05 14:30:00+00:00,280.53118896484375,280.94000244140625,280.3699951171875,280.5400085449219,795021
2025-12-05 14:31:00+00:00,280.510009765625,281.04998779296875,280.4849853515625,280.5899963378906,145644
2025-12-05 14:32:00+00:00,280.2786865234375,280.82000732421875,280.2066955566406,280.5799865722656,117940
2025-12-05 14:33:00+00:00,280.0199890136719,280.5694885253906,279.94000244140625,280.2799987792969,72708
2025-12-05 14:34:00+00:00,279.5,280.33331298828125,279.4800109863281,280.01190185546875,98427
2025-12-05 14:35:00+00:00,279.3599853515625,279.6199951171875,279.3500061035156,279.510009765625,134208
2025-12-05 14:36:00+00:00,279.9150085449219,279.9200134277344,279.2699890136719,279.3599853515625,86109
2025-12-05 14:37:00+00:00,280.54010009765625,280.6199035644531,279.9104919433594,279.94500732421875,109962
2025-12-05 14:38:00+00:00,280.44000244140625,280.6000061035156,280.32000732421875,280.5450134277344,87664
2025-12-05 14:39:00+00:00,280.3489990234375,280.4549865722656,280.20001220703125,280.45001220703125,56041
2025-12-05 14:40:00+00:00,280.2300109863281,280.5350036621094,280.1700134277344,280.3550109863281,101757
2025-12-05 14:41:00+00:00,280.17999267578125,280.3900146484375,280.0400085449219,280.2449951171875,60636
2025-12-05 14:42:00+00:00,280.1499938964844,280.17498779296875,279.9800109863281,280.17498779296875,47266
2025-12-05 14:43:00+00:00,279.8999938964844,280.1650085449219,279.8699951171875,280.1300048828125,60981
2025-12-05 14:44:00+00:00,279.5,279.8999938964844,279.3949890136719,279.8599853515625,67294
2025-12-05 14:45:00+00:00,279.6199951171875,279.80999755859375,279.3349914550781,279.5,95007
2025-12-05 14:46:00+00:00,279.3699951171875,279.63250732421875,279.29998779296875,279.6199951171875,75017
2025-12-05 14:47:00+00:00,279.54998779296875,279.6300048828125,279.364990234375,279.364990234375,53149
2025-12-05 14:48:00+00:00,279.6700134277344,279.82659912109375,279.5450134277344,279.57000732421875,61078
2025-12-05 14:49:00+00:00,279.7650146484375,279.80999755859375,279.6000061035156,279.69000244140625,56809
2025-12-05 14:50:00+00:00,279.6700134277344,279.9465026855469,279.6600036621094,279.7799987792969,77394
2025-12-05 14:51:00+00:00,279.8915100097656,280.0,279.5799865722656,279.6650085449219,66514
2025-12-05 14:52:00+00:00,279.7449951171875,279.92999267578125,279.7449951171875,279.8800964355469,24878
2025-12-05 14:53:00+00:00,279.7300109863281,279.8468017578125,279.69000244140625,279.7427062988281,48579
2025-12-05 14:54:00+00:00,279.83099365234375,279.885009765625,279.75,279.75,27618
2025-12-05 14:55:00+00:00,280.0458984375,280.04998779296875,279.8399963378906,279.8500061035156,31783
2025-12-05 14:56:00+00:00,280.1600036621094,280.18890380859375,280.04998779296875,280.04998779296875,52286
2025-12-05 14:57:00+00:00,280.197998046875,280.239990234375,280.1400146484375,280.1600036621094,42924
2025-12-05 14:58:00+00:00,280.1400146484375,280.260009765625,280.1400146484375,280.17999267578125,31574
2025-12-05 14:59:00+00:00,280.17999267578125,280.2300109863281,280.0306091308594,280.1683044433594,37572
2025-12-05 15:00:00+00:00,280.15899658203125,280.40399169921875,280.05010986328125,280.2099914550781,53180
2025-12-05 15:01:00+00:00,280.1600036621094,280.1700134277344,280.02398681640625,280.1499938964844,46601
2025-12-05 15:02:00+00:00,280.5199890136719,280.5397033691406,280.1700134277344,280.1700134277344,57921
2025-12-05 15:03:00+00:00,280.2250061035156,280.6099853515625,280.20001220703125,280.510009765625,78549
