Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Datetime,,,,,
2025-12-05 14:30:00+00:00,455.2650146484375,455.7398986816406,452.9700012207031,452.9700012207031,1615317
2025-12-05 14:31:00+00:00,455.0257873535156,456.0845031738281,454.0,455.3599853515625,454789
2025-12-05 14:32:00+00:00,453.54998779296875,455.7200012207031,453.4200134277344,455.0133972167969,342307
2025-12-05 14:33:00+00:00,455.0899963378906,455.8999938964844,453.44500732421875,453.44500732421875,299092
2025-12-05 14:34:00+00:00,455.2200927734375,455.29998779296875,454.3699951171875,455.0712890625,199226
2025-12-05 14:35:00+00:00,455.2650146484375,455.69000244140625,455.0,455.2300109863281,241590
2025-12-05 14:36:00+00:00,456.4800109863281,456.57000732421875,455.1300048828125,455.2650146484375,361258
2025-12-05 14:37:00+00:00,457.4573974609375,458.5,455.5299987792969,456.5,619147
2025-12-05 14:38:00+00:00,457.3349914550781,458.0799865722656,457.0212097167969,457.4750061035156,300709
2025-12-05 14:39:00+00:00,455.70001220703125,457.3599853515625,455.6000061035156,457.2900085449219,334382
2025-12-05 14:40:00+00:00,453.8500061035156,455.6499938964844,453.6300048828125,455.6199951171875,338879
2025-12-05 14:41:00+00:00,453.75,454.3800048828125,453.3500061035156,453.8500061035156,251398
2025-12-05 14:42:00+00:00,454.739990234375,454.8900146484375,453.6300048828125,453.7200012207031,220274
2025-12-05 14:43:00+00:00,454.5899963378906,455.5,454.1600036621094,454.6659851074219,314983
2025-12-05 14:44:00+00:00,455.75,455.8599853515625,454.1610107421875,454.510009765625,210791
2025-12-05 14:45:00+00:00,456.32000732421875,456.6600036621094,455.6300048828125,455.7349853515625,286607
2025-12-05 14:46:00+00:00,456.9700012207031,457.0799865722656,456.1499938964844,456.3500061035156,231540
2025-12-05 14:47:00+00:00,456.3550109863281,457.260009765625,455.6300964355469,457.0,291973
2025-12-05 14:48:00+00:00,455.625,456.409912109375,455.07000732421875,456.30999755859375,192767
2025-12-05 14:49:00+00:00,456.114990234375,456.25,455.4100036621094,455.6499938964844,147740
2025-12-05 14:50:00+00:00,455.95001220703125,456.3399963378906,455.60009765625,456.1199951171875,157292
2025-12-05 14:51:00+00:00,455.3500061035156,456.29998779296875,455.29998779296875,455.8999938964844,157437
2025-12-05 14:52:00+00:00,454.80499267578125,455.8599853515625,454.6700134277344,455.364990234375,182175
2025-12-05 14:53:00+00:00,455.260009765625,455.75,454.5,454.79998779296875,188121
2025-12-05 14:54:00+00:00,455.4493103027344,455.869384765625,455.0299987792969,455.2200927734375,135640
2025-12-05 14:55:00+00:00,455.095703125,456.010009765625,454.93011474609375,455.4150085449219,169306
2025-12-05 14:56:00+00:00,454.6401062011719,455.3999938964844,454.04998779296875,455.2099914550781,207856
2025-12-05 14:57:00+00:00,454.84051513671875,454.8800048828125,454.26300048828125,454.7200012207031,123106
2025-12-05 14:58:00+00:00,455.18499755859375,455.3500061035156,454.7401123046875,454.8800048828125,91315
2025-12-05 14:59:00+00:00,455.1499938964844,455.4200134277344,454.9800109863281,455.125,86218
2025-12-05 15:00:00+00:00,454.75,455.79998779296875,454.57000732421875,455.20001220703125,167380
2025-12-05 15:01:00+00:00,454.71990966796875,454.87750244140625,454.0199890136719,454.7276916503906,175169
2025-12-05 15:02:00+00:00,456.8132019042969,456.8299865722656,454.67999267578125,454.70001220703125,315159
2025-12-05 15:03:00+00:00,455.510009765625,456.8500061035156,455.40008544921875,456.7900085449219,207027
2025-12-05 15:04:00+00:00,456.1028137207031,456.25,455.0799865722656,455.510009765625,178591
2025-12-05 15:05:00+00:00,455.6400146484375,456.5,455.4200134277344,456.1400146484375,166278
2025-12-05 15:06:00+00:00,456.2900085449219,456.4999084472656,455.625,455.65570068359375,162028
2025-12-05 15:07:00+00:00,455.79998779296875,456.3161926269531,455.4867858886719,456.3161926269531,139238
2025-12-05 15:08:00+00:00,455.9501037597656,456.1348876953125,455.69000244140625,455.8299865722656,104066
2025-12-05 15:09:00+00:00,456.2998962402344,456.3349914550781,455.8999938964844,455.9599914550781,111755
2025-12-05 15:10:00+00:00,456.32000732421875,456.45989990234375,455.95001220703125,456.2749938964844,124893
2025-12-05 15:11:00+00:00,456.31768798828125,456.57000732421875,455.7300109863281,456.37799072265625,163290
2025-12-05 15:12:00+00:00,456.3599853515625,456.4800109863281,455.9100036621094,456.32501220703125,91486
2025-12-05 15:13:00+00:00,456.1600036621094,456.9800109863281,456.1499938964844,456.406494140625,233753
2025-12-05 15:14:00+00:00,456.2486877441406,456.3299865722656,455.6000061035156,456.19000244140625,155780
2025-12-05 15:15:00+00:00,455.71051025390625,456.3299865722656,455.55999755859375,456.2662048339844,111314
2025-12-05 15:16:00+00:00,455.7590026855469,456.2699890136719,455.5799865722656,455.7049865722656,96124
2025-12-05 15:17:00+00:00,455.3900146484375,455.82000732421875,455.20001220703125,455.7560119628906,131198
2025-12-05 15:18:00+00:00,454.889404296875,455.5710144042969,454.760009765625,455.3900146484375,171838
2025-12-05 15:19:00+00:00,454.9800109863281,455.2398986816406,454.76690673828125,454.8699951171875,90251
2025-12-05 15:20:00+00:00,455.28131103515625,455.5400085449219,454.82000732421875,454.9599914550781,129780
2025-12-05 15:21:00+00:00,455.44781494140625,455.9800109863281,455.2445068359375,455.3299865722656,148514
2025-12-05 15:22:00+00:00,455.9200134277344,455.95001220703125,455.0,455.4599914550781,119033
2025-12-05 15:23:00+00:00,456.2300109863281,456.3999938964844,455.71539306640625,455.92999267578125,169117
2025-12-05 15:24:00+00:00,456.3299865722656,456.3999938964844,455.75,456.25,96363
2025-12-05 15:25:00+00:00,456.1600036621094,456.4200134277344,456.0199890136719,456.3500061035156,90410
2025-12-05 15:26:00+00:00,455.92010498046875,456.3699951171875,455.8800048828125,456.1600036621094,89392
2025-12-05 15:27:00+00:00,455.32000732421875,456.0899963378906,455.32000732421875,455.9425048828125,98053
2025-12-05 15:28:00+00:00,455.6099853515625,455.6700134277344,455.1400146484375,455.3599853515625,86690
2025-12-05 15:29:00+00:00,455.7701110839844,455.8900146484375,455.30999755859375,455.5614013671875,89097
2025-12-05 15:30:00+00:00,456.260009765625,456.30999755859375,455.55999755859375,455.7539978027344,108836
2025-12-05 15:31:00+00:00,455.9368896484375,456.3299865722656,455.92999267578125,456.25,81813
2025-12-05 15:32:00+00:00,456.32000732421875,456.3500061035156,455.92999267578125,455.92999267578125,91005
2025-12-05 15:33:00+00:00,456.20001220703125,456.3399963378906,456.04998779296875,456.30999755859375,82596
2025-12-05 15:34:00+00:00,456.29998779296875,456.30999755859375,456.0,456.17999267578125,71910
2025-12-05 15:35:00+00:00,456.32550048828125,456.5,455.78131103515625,456.2699890136719,127549
2025-12-05 15:36:00+00:00,456.1199951171875,456.30999755859375,455.8445129394531,456.30999755859375,74143
2025-12-05 15:37:00+00:00,456.43499755859375,456.4700012207031,456.0,456.0899963378906,91936
2025-12-05 15:38:00+00:00,456.94549560546875,457.45001220703125,456.3500061035156,456.4700012207031,325940
2025-12-05 15:39:00+00:00,457.9549865722656,457.9800109863281,456.92999267578125,456.94000244140625,218397
2025-12-05 15:40:00+00:00,457.239990234375,458.3900146484375,457.1499938964844,457.9549865722656,307917
2025-12-05 15:41:00+00:00,457.8699951171875,457.9700012207031,457.1700134277344,457.19000244140625,180195
2025-12-05 15:42:00+00:00,457.69500732421875,457.94000244140625,457.3800048828125,457.8699951171875,139660
2025-12-05 15:43:00+00:00,457.4549865722656,457.8500061035156,457.3500061035156,457.70001220703125,115344
2025-12-05 15:44:00+00:00,457.9482116699219,458.0,457.30999755859375,457.4599914550781,139661
2025-12-05 15:45:00+00:00,456.98651123046875,457.96990966796875,456.92999267578125,457.9495849609375,216477
2025-12-05 15:46:00+00:00,458.0299987792969,458.0599060058594,456.9599914550781,457.0,190990
2025-12-05 15:47:00+00:00,458.3800048828125,458.75,458.0361022949219,458.0361022949219,339227
2025-12-05 15:48:00+00:00,458.6300964355469,458.8699951171875,458.3299865722656,458.360107421875,209089
2025-12-05 15:49:00+00:00,458.7699890136719,458.7900085449219,458.30999755859375,458.63238525390625,163699
2025-12-05 15:50:00+00:00,458.302001953125,458.7799072265625,457.79998779296875,458.70001220703125,196144
2025-12-05 15:51:00+00:00,457.6549987792969,458.55999755859375,457.5299987792969,458.3699951171875,141583
2025-12-05 15:52:00+00:00,457.1449890136719,457.760009765625,456.9200134277344,457.63970947265625,225083
2025-12-05 15:53:00+00:00,457.3445129394531,457.4200134277344,456.5,457.17999267578125,179553
2025-12-05 15:54:00+00:00,456.6900939941406,457.343505859375,456.6000061035156,457.3399963378906,116183
2025-12-05 15:55:00+00:00,456.2554931640625,456.7900085449219,456.0704040527344,456.7099914550781,171795
2025-12-05 15:56:00+00:00,455.6400146484375,456.42999267578125,455.6000061035156,456.2099914550781,185421
2025-12-05 15:57:00+00:00,456.03839111328125,456.0588073730469,455.2699890136719,455.6400146484375,191138
2025-12-05 15:58:00+00:00,456.2192077636719,456.2192077636719,456.2192077636719,456.2192077636719,133250
2025-12-05 15:59:00+00:00,456.3699951171875,456.5199890136719,456.0299987792969,456.2278137207031,112647
2025-12-05 16:00:00+00:00,456.760009765625,457.0802001953125,456.3399963378906,456.3699951171875,154704
2025-12-05 16:01:00+00:00,455.9150085449219,456.760009765625,455.8299865722656,456.760009765625,142851
2025-12-05 16:02:00+00:00,455.6099853515625,456.0450134277344,455.44000244140625,455.8999938964844,119771
2025-12-05 16:03:00+00:00,455.95001220703125,456.2799072265625,455.3699951171875,455.6400146484375,125590
2025-12-05 16:04:00+00:00,455.8999938964844,456.3900146484375,455.760009765625,455.95001220703125,98596
